fip_index,fip_title,decl_np,community,c,question,q,sort,nochoice,decl,rel,resource_id_used,startdate,enddate,date,supercommunities,sc
https://w3id.org/np/RA_TGmT8jSB6RLlT0K_--_t5DgTImoDPQTHv5CjQY0LJ0,EISCAT FIP 2019,https://w3id.org/np/RA150b9WKvN8hSDpoPyI4eoXemZ_MQ4ttS_EjMQxVrwgU,http://purl.org/np/RA60A2KfcavwnEmeDWoSfAw9N5KiWHrDrQBh0fDKdbs7c#EISCAT,EISCAT,https://w3id.org/fair/fip/terms/FIP-Question-I3-MD,I3-MD,I3-0Dx,,https://w3id.org/np/RA150b9WKvN8hSDpoPyI4eoXemZ_MQ4ttS_EjMQxVrwgU#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RASfyC_FqprQ3w-n6kZZG9M5w9nSfV4e1eAVIJHkil4cI#madrigal-data-model,2019-01-01,2019-12-31,2024-01-22T19:10:30+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA_TGmT8jSB6RLlT0K_--_t5DgTImoDPQTHv5CjQY0LJ0,EISCAT FIP 2019,https://w3id.org/np/RAAAq88XEtWQn0xlCJaCWlU_ZAC4X9-rQjTurgJyGIWEQ,http://purl.org/np/RA60A2KfcavwnEmeDWoSfAw9N5KiWHrDrQBh0fDKdbs7c#EISCAT,EISCAT,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-D,A1.1-D,A1.1-Dx,,https://w3id.org/np/RAAAq88XEtWQn0xlCJaCWlU_ZAC4X9-rQjTurgJyGIWEQ#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAm6jl2f_ysCwqHyEEJjb7vdEnZXMwtNyIXSjsbNU3In8#HTTP,2019-01-01,2019-12-31,2024-01-22T19:10:30+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA_TGmT8jSB6RLlT0K_--_t5DgTImoDPQTHv5CjQY0LJ0,EISCAT FIP 2019,https://w3id.org/np/RAE14ebH9khELxOwZMIUULI3H9SJvN3Nc1XuQggtSuyL4,http://purl.org/np/RA60A2KfcavwnEmeDWoSfAw9N5KiWHrDrQBh0fDKdbs7c#EISCAT,EISCAT,https://w3id.org/fair/fip/terms/FIP-Question-F4-D,F4-D,04-Dx,,https://w3id.org/np/RAE14ebH9khELxOwZMIUULI3H9SJvN3Nc1XuQggtSuyL4#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RASNfH0QXFHabmtMALR6WU7gLzBrg4rN0s_p2JoFRBl4k#MADRIGAL,2019-01-01,2019-12-31,2024-01-22T19:10:30+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA_TGmT8jSB6RLlT0K_--_t5DgTImoDPQTHv5CjQY0LJ0,EISCAT FIP 2019,https://w3id.org/np/RAEk3YUXzS7ORO2P6zPMPUzcoaxpRKEXptqHxrXos5Qco,http://purl.org/np/RA60A2KfcavwnEmeDWoSfAw9N5KiWHrDrQBh0fDKdbs7c#EISCAT,EISCAT,https://w3id.org/fair/fip/terms/FIP-Question-F4-MD,F4-MD,04-0Dx,,https://w3id.org/np/RAEk3YUXzS7ORO2P6zPMPUzcoaxpRKEXptqHxrXos5Qco#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RARKGmoA6jLQnUvkijvsoS6zcXxbiujviU39B54DoH208#B2FIND,2019-01-01,2019-12-31,2024-01-22T19:10:30+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA_TGmT8jSB6RLlT0K_--_t5DgTImoDPQTHv5CjQY0LJ0,EISCAT FIP 2019,https://w3id.org/np/RAKELu0LcWOFRXmHjXvul7hAKEc4xPLUFLyo2OClyG-10,http://purl.org/np/RA60A2KfcavwnEmeDWoSfAw9N5KiWHrDrQBh0fDKdbs7c#EISCAT,EISCAT,https://w3id.org/fair/fip/terms/FIP-Question-R1.1-D,R1.1-D,R1.1-Dx,,https://w3id.org/np/RAKELu0LcWOFRXmHjXvul7hAKEc4xPLUFLyo2OClyG-10#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAwk4Jy1VlIHXqWS04FvQGl0DJin7zsCcKpgD-bfCOlGc#eiscat-licence,2019-01-01,2019-12-31,2024-01-22T19:10:30+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA_TGmT8jSB6RLlT0K_--_t5DgTImoDPQTHv5CjQY0LJ0,EISCAT FIP 2019,https://w3id.org/np/RALJIa7KeiJLOiLL5RMcEfAjAjAlyJt6Z4qmyyqc288mY,http://purl.org/np/RA60A2KfcavwnEmeDWoSfAw9N5KiWHrDrQBh0fDKdbs7c#EISCAT,EISCAT,https://w3id.org/fair/fip/terms/FIP-Question-R1.2-D,R1.2-D,R1.2-Dx,,https://w3id.org/np/RALJIa7KeiJLOiLL5RMcEfAjAjAlyJt6Z4qmyyqc288mY#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAnkRRbkigfQpL2ERK1jVqwA9Brwu1GcORfTbfQMWHfC4#PROV-O,2019-01-01,2019-12-31,2024-01-22T19:10:30+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA_TGmT8jSB6RLlT0K_--_t5DgTImoDPQTHv5CjQY0LJ0,EISCAT FIP 2019,https://w3id.org/np/RAiTEBNu2pQ_blgc6Wy9a99qdJZmjg2fEk-cRh0tROW2w,http://purl.org/np/RA60A2KfcavwnEmeDWoSfAw9N5KiWHrDrQBh0fDKdbs7c#EISCAT,EISCAT,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-D,A1.1-D,A1.1-Dx,,https://w3id.org/np/RAiTEBNu2pQ_blgc6Wy9a99qdJZmjg2fEk-cRh0tROW2w#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,2019-01-01,2019-12-31,2024-01-22T19:10:30+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA_TGmT8jSB6RLlT0K_--_t5DgTImoDPQTHv5CjQY0LJ0,EISCAT FIP 2019,https://w3id.org/np/RAmJHG2CCRJ3TWJ7-el2YtHC1Vpk-dWgeQilh96MIIdHY,http://purl.org/np/RA60A2KfcavwnEmeDWoSfAw9N5KiWHrDrQBh0fDKdbs7c#EISCAT,EISCAT,https://w3id.org/fair/fip/terms/FIP-Question-F2,F2,02x,,https://w3id.org/np/RAmJHG2CCRJ3TWJ7-el2YtHC1Vpk-dWgeQilh96MIIdHY#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme,2019-01-01,2019-12-31,2024-01-22T19:10:30+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAPqsVHlUmqWMusGFX1M6psBiCe2QihhZCmBekxPw4S2E,Euro Argo FIP 2019,https://w3id.org/np/RAwmqPs5Kc6d_f2lQ3rDMDR7EKMo920WcyOX-9Ilu11MA,http://purl.org/np/RA84m3skQV7YJg2crQjRHHoE6PaPkL1ew8GD0sa3tTj8g#ArgoGdac,ArgoGdac,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-D,A1.1-D,A1.1-Dx,,https://w3id.org/np/RAwmqPs5Kc6d_f2lQ3rDMDR7EKMo920WcyOX-9Ilu11MA#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,2019-01-01,2019-12-31,2024-01-22T20:06:51+00:00,,
https://w3id.org/np/RAjNRXfB9s8xGvnwPh2ei84HctgSsvduTTPy8xb8s5d3A,ACTRIS CLU FIP 2021,https://w3id.org/np/RAM-YV9Rp9cRw0xCgLoKLWgO7MvOACdUI6m21yuXp8D4g,http://purl.org/np/RAhtZUfiw2puxceEOXsLhh1eIlFWYvB_j0APDSxt_1Ypk#ACTRIS_CLU,ACTRIS_CLU,https://w3id.org/fair/fip/terms/FIP-Question-I2-MD,I2-MD,I2-0Dx,,https://w3id.org/np/RAM-YV9Rp9cRw0xCgLoKLWgO7MvOACdUI6m21yuXp8D4g#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAZLyn_uD-ciJ_ktBEDz84jouGoMdHe49t-63HwnRgKTo#CF_SN,2021-01-01,2021-12-31,2024-01-22T18:59:23+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RApNHXTH5FnNzMXM1cO0UW7Py_WSMU2dim2Tyk9owH2tw,ICOS FIP 2019,https://w3id.org/np/RAMwMJhXWZz8D9L3xMlRneOZEzfODWtZhsRVrorG0e0XU,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,https://w3id.org/fair/fip/terms/FIP-Question-I1-D,I1-D,I1-Dx,,https://w3id.org/np/RAMwMJhXWZz8D9L3xMlRneOZEzfODWtZhsRVrorG0e0XU#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAdLEtIqBBprmFUyN3rnpq_30o8G35R95_YqNYEdKmX6M#NetCDF,2019-01-01,2019-12-31,2024-01-21T13:03:32+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAOMOpKRuTdXCiBfmVTeDf8ksos2wd5v32Voje5B4vDFo,Copy of ADVANCE FIP,https://w3id.org/np/RA-3736Bx3UwAzOI9BJi6_87hfgliae2oeCLLyDJaVPC8,http://purl.org/np/RAJQgJPARxw22R9sFLB8zJZCArPAYJhArut0cRC-uGQqQ#ADVANCE,ADVANCE,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-D,A1.1-D,A1.1-Dx,,https://w3id.org/np/RA-3736Bx3UwAzOI9BJi6_87hfgliae2oeCLLyDJaVPC8#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,2021-09-01,2050-12-31,2024-03-10T09:53:30+00:00,,
https://w3id.org/np/RAOMOpKRuTdXCiBfmVTeDf8ksos2wd5v32Voje5B4vDFo,Copy of ADVANCE FIP,https://w3id.org/np/RA1d2YurjeurMxKTMcjiJtmDSeScWuLQwTv0M6eFO8L-I,http://purl.org/np/RAJQgJPARxw22R9sFLB8zJZCArPAYJhArut0cRC-uGQqQ#ADVANCE,ADVANCE,https://w3id.org/fair/fip/terms/FIP-Question-R1.2-MD,R1.2-MD,R1.2-0Dx,,https://w3id.org/np/RA1d2YurjeurMxKTMcjiJtmDSeScWuLQwTv0M6eFO8L-I#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAfpqImxNsTJLDAV3ZvcQBOddyZf-Yhl2WHXFpGHOLe-Y#Schema.org_Dataset,2021-09-01,2050-12-31,2024-03-10T09:53:30+00:00,,
https://w3id.org/np/RAOMOpKRuTdXCiBfmVTeDf8ksos2wd5v32Voje5B4vDFo,Copy of ADVANCE FIP,https://w3id.org/np/RA4crRaPSocFvMhduWy1Sr8AD6VVmfoX8nIM9Bqlf4IGk,http://purl.org/np/RAJQgJPARxw22R9sFLB8zJZCArPAYJhArut0cRC-uGQqQ#ADVANCE,ADVANCE,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,https://w3id.org/np/RA4crRaPSocFvMhduWy1Sr8AD6VVmfoX8nIM9Bqlf4IGk#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA5-OsT0-sjRbcoFEGfOzkrcFtExipMRmoLErzg5QWL7c#URI,2021-09-01,2050-12-31,2024-03-10T09:53:30+00:00,,
https://w3id.org/np/RAOMOpKRuTdXCiBfmVTeDf8ksos2wd5v32Voje5B4vDFo,Copy of ADVANCE FIP,https://w3id.org/np/RA9F_Au9PygTEwp_SBg2OJZFOGkoJIqF16b_Xr6cJhzU4,http://purl.org/np/RAJQgJPARxw22R9sFLB8zJZCArPAYJhArut0cRC-uGQqQ#ADVANCE,ADVANCE,https://w3id.org/fair/fip/terms/FIP-Question-F1-D,F1-D,01-Dx,,https://w3id.org/np/RA9F_Au9PygTEwp_SBg2OJZFOGkoJIqF16b_Xr6cJhzU4#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,2021-09-01,2050-12-31,2024-03-10T09:53:30+00:00,,
https://w3id.org/np/RAOMOpKRuTdXCiBfmVTeDf8ksos2wd5v32Voje5B4vDFo,Copy of ADVANCE FIP,https://w3id.org/np/RA9TomqmSe_XZm_CgNq1nbHZjbTqVNUrpGk2hdljm6nQc,http://purl.org/np/RAJQgJPARxw22R9sFLB8zJZCArPAYJhArut0cRC-uGQqQ#ADVANCE,ADVANCE,https://w3id.org/fair/fip/terms/FIP-Question-R1.2-D,R1.2-D,R1.2-Dx,,https://w3id.org/np/RA9TomqmSe_XZm_CgNq1nbHZjbTqVNUrpGk2hdljm6nQc#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RAfpqImxNsTJLDAV3ZvcQBOddyZf-Yhl2WHXFpGHOLe-Y#Schema.org_Dataset,2021-09-01,2050-12-31,2024-03-10T09:53:30+00:00,,
https://w3id.org/np/RAOMOpKRuTdXCiBfmVTeDf8ksos2wd5v32Voje5B4vDFo,Copy of ADVANCE FIP,https://w3id.org/np/RAJ-PRlRNngXNWITYFIy3XXSyixGx7rO42Mh8fFMgrrP4,http://purl.org/np/RAJQgJPARxw22R9sFLB8zJZCArPAYJhArut0cRC-uGQqQ#ADVANCE,ADVANCE,https://w3id.org/fair/fip/terms/FIP-Question-R1.1-MD,R1.1-MD,R1.1-0Dx,,https://w3id.org/np/RAJ-PRlRNngXNWITYFIy3XXSyixGx7rO42Mh8fFMgrrP4#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAQ__sGdY_Qc7l1O_zmn4nr-pMBOxKU04Ur9s998rS6Fc#CC-BY-4.0,2021-09-01,2050-12-31,2024-03-10T09:53:30+00:00,,
https://w3id.org/np/RAOMOpKRuTdXCiBfmVTeDf8ksos2wd5v32Voje5B4vDFo,Copy of ADVANCE FIP,https://w3id.org/np/RALAnyHJMO0E9bz-WyHlY01ztIx7YuIvE1osXV4mKwhvE,http://purl.org/np/RAJQgJPARxw22R9sFLB8zJZCArPAYJhArut0cRC-uGQqQ#ADVANCE,ADVANCE,https://w3id.org/fair/fip/terms/FIP-Question-I3-MD,I3-MD,I3-0Dx,,https://w3id.org/np/RALAnyHJMO0E9bz-WyHlY01ztIx7YuIvE1osXV4mKwhvE#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RApX2LBR50Ts23FkMFpqOAAPrMe2UHXmujndOZ-1X_uss#ADVANCE_schema,2021-09-01,2050-12-31,2024-03-10T09:53:30+00:00,,
https://w3id.org/np/RAOMOpKRuTdXCiBfmVTeDf8ksos2wd5v32Voje5B4vDFo,Copy of ADVANCE FIP,https://w3id.org/np/RATV6keNFoSTtArAXsptJWMbOe1VbnCG2OdrPpg2uixGc,http://purl.org/np/RAJQgJPARxw22R9sFLB8zJZCArPAYJhArut0cRC-uGQqQ#ADVANCE,ADVANCE,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-MD,A1.2-MD,A1.2-0Dx,,https://w3id.org/np/RATV6keNFoSTtArAXsptJWMbOe1VbnCG2OdrPpg2uixGc#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAp9mAr8_rruqiCKS9bI_1SgWZf4m-9dX6BCHEUSNuQoU#CEDAR_user_account,2021-09-01,2050-12-31,2024-03-10T09:53:30+00:00,,
https://w3id.org/np/RAOMOpKRuTdXCiBfmVTeDf8ksos2wd5v32Voje5B4vDFo,Copy of ADVANCE FIP,https://w3id.org/np/RA_LX6MUaCjUDM5BBNHQfNPhuqKDKAWk3oO2eW38f7Bbw,http://purl.org/np/RAJQgJPARxw22R9sFLB8zJZCArPAYJhArut0cRC-uGQqQ#ADVANCE,ADVANCE,https://w3id.org/fair/fip/terms/FIP-Question-I2-D,I2-D,I2-Dx,,https://w3id.org/np/RA_LX6MUaCjUDM5BBNHQfNPhuqKDKAWk3oO2eW38f7Bbw#declaration,https://w3id.org/fair/fip/terms/declares-planned-use-of,http://purl.org/np/RA9urgLyOh3Q4ooovOtv3WpHNrDZ2E_gP0z7YwvDWJhZ8#EnvThes,2021-09-01,2050-12-31,2024-03-10T09:53:30+00:00,,
https://w3id.org/np/RAOMOpKRuTdXCiBfmVTeDf8ksos2wd5v32Voje5B4vDFo,Copy of ADVANCE FIP,https://w3id.org/np/RAa8v3l4OjETHUmEiyXIkuLeWtDEGSr1YR5vLF-G66DQg,http://purl.org/np/RAJQgJPARxw22R9sFLB8zJZCArPAYJhArut0cRC-uGQqQ#ADVANCE,ADVANCE,https://w3id.org/fair/fip/terms/FIP-Question-I1-MD,I1-MD,I1-0Dx,,https://w3id.org/np/RAa8v3l4OjETHUmEiyXIkuLeWtDEGSr1YR5vLF-G66DQg#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAQKjgd7Ug9xSo4J0REW_AHGOJyaF9-ydj60nunqQ0qVg#JSON-LD,2021-09-01,2050-12-31,2024-03-10T09:53:30+00:00,,
https://w3id.org/np/RAOMOpKRuTdXCiBfmVTeDf8ksos2wd5v32Voje5B4vDFo,Copy of ADVANCE FIP,https://w3id.org/np/RAn2czAHg8BzdPgeXGIW1c4fILR7nMSJfnNz884NhYKtg,http://purl.org/np/RAJQgJPARxw22R9sFLB8zJZCArPAYJhArut0cRC-uGQqQ#ADVANCE,ADVANCE,https://w3id.org/fair/fip/terms/FIP-Question-I2-MD,I2-MD,I2-0Dx,,https://w3id.org/np/RAn2czAHg8BzdPgeXGIW1c4fILR7nMSJfnNz884NhYKtg#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA9urgLyOh3Q4ooovOtv3WpHNrDZ2E_gP0z7YwvDWJhZ8#EnvThes,2021-09-01,2050-12-31,2024-03-10T09:53:30+00:00,,
https://w3id.org/np/RAOMOpKRuTdXCiBfmVTeDf8ksos2wd5v32Voje5B4vDFo,Copy of ADVANCE FIP,https://w3id.org/np/RAtox_Hm4YtLSVVqLaJV68-mSvM65F1BAabfqxO9S-45A,http://purl.org/np/RAJQgJPARxw22R9sFLB8zJZCArPAYJhArut0cRC-uGQqQ#ADVANCE,ADVANCE,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-MD,A1.1-MD,A1.1-0Dx,,https://w3id.org/np/RAtox_Hm4YtLSVVqLaJV68-mSvM65F1BAabfqxO9S-45A#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAF1ANn-BCFop0OBMOC7S8NtG0y_xYhRX4tAu37XZVCo0#HTTPS,2021-09-01,2050-12-31,2024-03-10T09:53:30+00:00,,
https://w3id.org/np/RA7CBoky8RbrgWBWEerHAnMeZunIyrKk1R6RMtYEwxByA,EMSO ERIC FIP 2022,https://w3id.org/np/RAR2NIzlCfk34cvdTTiathyMQmVYxnb-4rlzSq1S0j3e0,http://purl.org/np/RAigW2GWJ5T5odcCltjA6iWxKT-xIdvKE_aThDdgbcZzA#EMSO,EMSO,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-MD,A1.1-MD,A1.1-0Dx,,https://w3id.org/np/RAR2NIzlCfk34cvdTTiathyMQmVYxnb-4rlzSq1S0j3e0#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAkZcKw78nvhrCpqtPTP-JUv8Qr9N72Gjnaohpmd7UoKs#ERDDAP,2022-01-01,2022-12-31,2024-01-22T17:43:05+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAAfDSeuZ4lssCY9JPfaqF-T0y7mYva-aMxkCkrWXlkY0,ICOS FIP 2020,https://w3id.org/np/RArBGB2ONw8dDcjFeU7SWDyBNaeMy4yanf7FMR9exTQcY,http://purl.org/np/RA3ztnxJk-Ct8T9T8HIxuMbEv4KvkQLUL1J-SQm-vg-po#ICOS,ICOS,https://w3id.org/fair/fip/terms/FIP-Question-I1-D,I1-D,I1-Dx,,https://w3id.org/np/RArBGB2ONw8dDcjFeU7SWDyBNaeMy4yanf7FMR9exTQcY#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAuGuytQvgeS-rPY0vbF6lNF0Uc2jQRHrPXu597k4iISk#RDFS,2020-01-01,2020-12-31,2024-01-21T14:48:00+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA3NzfHhZn4QaxMiFe6P9L_ADvCQ4B34-yqnv7jAGSEuQ,GFTS,https://w3id.org/np/RAuN9rRnPfzmNLxe3KQm7l3nlCX3RrM3R95m1xkouQp9k,https://w3id.org/np/RARrLKDFO0bvN1wIHGkT3zKkvUjKSwtFIFHvWFLImU6e0#GFTS,GFTS,https://w3id.org/fair/fip/terms/FIP-Question-R1.2-MD,R1.2-MD,R1.2-0Dx,,https://w3id.org/np/RAuN9rRnPfzmNLxe3KQm7l3nlCX3RrM3R95m1xkouQp9k#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAko0U2Q8boW-drM8t11DcbX6Ixu2mcSQf-2BrM07geIQ#datacite_metadata_scheme,2024-01-01,2025-12-31,2024-01-20T21:13:43+00:00,http://purl.org/np/RAUh1FuOGpFhun5n8L4V_EUD4H3AGh8ZeiPKjmmzJa-LE#DestinE,DestinE
https://w3id.org/np/RAK37YhzO7Qi6fhtI4OXidzWAhqWcvLKyBkAKlil8IDH4,IAGOS FIP 2021,https://w3id.org/np/RAVfzs3Ga9Qpy4mUgSvhBntv5WeEp61qoXzfwG4W98gF4,http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos,iagos,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,https://w3id.org/np/RAVfzs3Ga9Qpy4mUgSvhBntv5WeEp61qoXzfwG4W98gF4#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,2021-01-01,2021-12-31,2024-01-22T20:04:17+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAlE6SuNk3qlHqmyYoV-DsAyDARBqWiW79wqDPe3_N7MA,ACTRIS ASC FIP 2021,https://w3id.org/np/RAR4bPKuG6G50k-FpKbXTtKyusJtrl5N_ACHSjEQdcT5I,http://purl.org/np/RANS1FDYGKYE6IzIP6QuofHtLpvPfGQsCw1gyBmR_n9Ls#ACTRIS-ASC,ACTRIS-ASC,https://w3id.org/fair/fip/terms/FIP-Question-I2-MD,I2-MD,I2-0Dx,,https://w3id.org/np/RAR4bPKuG6G50k-FpKbXTtKyusJtrl5N_ACHSjEQdcT5I#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAhixhioRuOn3wpxcLB9oO2sIP98gkaMc5zEcimd9KH5Y#GCMD,2021-01-01,2021-12-31,2024-01-22T19:16:16+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAtyLP1cB0LggWzqcd4q_dvEwh4OdbZqwbdYtMiZjuEKM,IAGOS FIP 2020,https://w3id.org/np/RARtJPAJ6eMyHXE6T3WvX1I9d_-KD3rDsEL-0utpc2xBo,http://purl.org/np/RAVCCWaHwMAe8CuM8TPZmbV-Bcjh2Ddn85MP-gDCBDRQg#iagos,iagos,https://w3id.org/fair/fip/terms/FIP-Question-A1.1-D,A1.1-D,A1.1-Dx,,https://w3id.org/np/RARtJPAJ6eMyHXE6T3WvX1I9d_-KD3rDsEL-0utpc2xBo#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAszH6lU-Zc3UO7MHPKj1Lb0dmMmaTJrRvQ0jqpXMyFY4#REST,2020-01-01,2020-12-31,2024-01-22T19:22:06+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RAd6LZjZxPM1l_63yWha-GXJxUpmmovJtm3laTTb6VBxA,LifeWatch Ecosystems FIP 2020,https://w3id.org/np/RAUmlod0bKNBg_0lYEmvZ3WmNZCwmM0xotg_XdawoIYxQ,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,https://w3id.org/fair/fip/terms/FIP-Question-A1.2-D,A1.2-D,A1.2-Dx,,https://w3id.org/np/RAUmlod0bKNBg_0lYEmvZ3WmNZCwmM0xotg_XdawoIYxQ#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RA1MzU1MPio-mtLzm1P7zfTBSMnTNc2I8HLNARhPjpif8#ORCID,2020-01-01,2020-12-31,2024-01-22T19:38:45+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
https://w3id.org/np/RA7xeIi3_d4tZ0Zcb2uL98ZkmF85ZGjxhwQzV-s_x61m0,LifeWatch Ecosystems FIP 2021,https://w3id.org/np/RAt8Wcgrl6eW8d_rp4y9QDuKgUpXarf-8auBI7F0vzYNU,http://purl.org/np/RA39vQmcuWBPujHO6TsvTZYPvj3KImUVGVc2HQ2xWQML8#LWERIC_Ecosystem,LWERIC_Ecosystem,https://w3id.org/fair/fip/terms/FIP-Question-F1-MD,F1-MD,01-0Dx,,https://w3id.org/np/RAt8Wcgrl6eW8d_rp4y9QDuKgUpXarf-8auBI7F0vzYNU#declaration,https://w3id.org/fair/fip/terms/declares-current-use-of,http://purl.org/np/RAnAWGdeI_1GGmDAqv-vZjby5XqbL2ZujNz1vgwK_6cRI#DOI,2021-01-01,2021-12-31,2024-01-22T19:37:39+00:00,http://purl.org/np/RAdfztWNVhHRCxrGOGSYAFHDrrMQV8Ug2nZL4rxhP7CNU#ENVRI,ENVRI
